site,rate,t,lnL,num_taxa,time,br_len,site_dupl,rep
112,3.1407870677,1.6706092327,-5991.209306179,2,0.48,0.24,1000,28
113,2.7259608901,1.6706092327,-5990.472436488,2,0.48,0.24,1000,28
114,1.0442143763,1.6706092327,-5825.9709041881,2,0.48,0.24,1000,28
115,1.8255610605,1.6706092327,-5974.4053999313,2,0.48,0.24,1000,28
116,2.9393765197,1.6706092327,-5990.9700831001,2,0.48,0.24,1000,28
117,2.6167431581,1.6706092327,-5990.0515309536,2,0.48,0.24,1000,28
118,1.4378673664,1.6706092327,-5937.3628938291,2,0.48,0.24,1000,28
119,1.774587884,1.6706092327,-5971.5519704966,2,0.48,0.24,1000,28
120,2.6167432926,1.6706092327,-5990.0515309536,2,0.48,0.24,1000,28
121,0.6722820049,1.6706092327,-5535.9583188283,2,0.48,0.24,1000,28
122,0.2933011026,1.6706092327,-4737.1684785224,2,0.48,0.24,1000,28
123,3.0316542739,1.6706092327,-5991.0991533467,2,0.48,0.24,1000,28
124,2.2539196214,1.6706092327,-5986.9535166078,2,0.48,0.24,1000,28
1,37.7302045617,1.6709700366,-5991.4645471079,2,0.48,0.24,1000,29
2,0.926524263,1.6709700366,-5762.6943513748,2,0.48,0.24,1000,29
3,2.3104729916,1.6709700366,-5987.6994711004,2,0.48,0.24,1000,29
4,2.34116888,1.6709700366,-5988.0495061779,2,0.48,0.24,1000,29
5,0.1343292887,1.6709700366,-4045.7898488997,2,0.48,0.24,1000,29
6,2.2812738053,1.6709700366,-5987.3340745538,2,0.48,0.24,1000,29
7,0.7870867925,1.6709700366,-5657.158818524,2,0.48,0.24,1000,29
8,1.1332442581,1.6709700366,-5862.4384019709,2,0.48,0.24,1000,29
9,2.2812725925,1.6709700366,-5987.3340745537,2,0.48,0.24,1000,29
10,2.2534324408,1.6709700366,-5986.9535166078,2,0.48,0.24,1000,29
11,0.7965487163,1.6709700366,-5665.6043404626,2,0.48,0.24,1000,29
12,2.5682752953,1.6709700366,-5989.815152795,2,0.48,0.24,1000,29
13,1.6630604878,1.6709700366,-5963.6468789339,2,0.48,0.24,1000,29
14,0.906136982,1.6709700366,-5749.5699047738,2,0.48,0.24,1000,29
15,0.6938296201,1.6709700366,-5561.7062496149,2,0.48,0.24,1000,29
16,1.8251674309,1.6709700366,-5974.4053999312,2,0.48,0.24,1000,29
17,1.8251668887,1.6709700366,-5974.4053999313,2,0.48,0.24,1000,29
18,1.6238039201,1.6709700366,-5960.1916042337,2,0.48,0.24,1000,29
19,2.4826375212,1.6709700366,-5989.2918206286,2,0.48,0.24,1000,29
20,0.3249094489,1.6709700366,-4839.8113860652,2,0.48,0.24,1000,29
21,1.4237988237,1.6709700366,-5935.1549007138,2,0.48,0.24,1000,29
22,1.7050742772,1.6709700366,-5966.9373742675,2,0.48,0.24,1000,29
23,1.1046439571,1.6709700366,-5851.6858804253,2,0.48,0.24,1000,29
24,0.2496224411,1.6709700366,-4579.5783632643,2,0.48,0.24,1000,29
25,2.34116899,1.6709700366,-5988.0495061779,2,0.48,0.24,1000,29
26,0.4249823056,1.6709700366,-5110.4653696385,2,0.48,0.24,1000,29
27,0.6721369517,1.6709700366,-5535.9583188284,2,0.48,0.24,1000,29
28,0.0063330074,1.6709700366,-3081.1781977016,2,0.48,0.24,1000,29
29,0.3046570613,1.6709700366,-4775.2471020333,2,0.48,0.24,1000,29
30,1.0123914418,1.6709700366,-5810.8363231453,2,0.48,0.24,1000,29
31,2.725289421,1.6709700366,-5990.472436471,2,0.48,0.24,1000,29
32,1.2688818991,1.6709700366,-5903.5269244173,2,0.48,0.24,1000,29
33,0.4619846622,1.6709700366,-5193.2457529429,2,0.48,0.24,1000,29
34,1.8120138078,1.6709700366,-5973.7092215271,2,0.48,0.24,1000,29
35,1.5037113179,1.6709700366,-5946.8712811202,2,0.48,0.24,1000,29
36,3.1401075768,1.6709700366,-5991.209306179,2,0.48,0.24,1000,29
37,1.417036401,1.6709700366,-5934.038268581,2,0.48,0.24,1000,29
38,2.5239260661,1.6709700366,-5989.5618337178,2,0.48,0.24,1000,29
39,2.3411695724,1.6709700366,-5988.0495061779,2,0.48,0.24,1000,29
40,1.5115346866,1.6709700366,-5947.8834517288,2,0.48,0.24,1000,29
41,1.799142764,1.6709700366,-5973.001520073,2,0.48,0.24,1000,29
42,3.0309946867,1.6709700366,-5991.0991533467,2,0.48,0.24,1000,29
43,2.2013617218,1.6709700366,-5986.1476890648,2,0.48,0.24,1000,29
44,23.8263982281,1.6709700366,-5991.4645471079,2,0.48,0.24,1000,29
45,1.653002741,1.6709700366,-5962.7983019308,2,0.48,0.24,1000,29
46,0.6237882403,1.6709700366,-5473.0211463217,2,0.48,0.24,1000,29
47,0.9384937713,1.6709700366,-5770.0776202101,2,0.48,0.24,1000,29
48,1.5959635786,1.6709700366,-5957.4951045792,2,0.48,0.24,1000,29
49,1.2482436378,1.6709700366,-5898.2062438996,2,0.48,0.24,1000,29
50,1.008981699,1.6709700366,-5809.125782417,2,0.48,0.24,1000,29
51,0.0114485299,1.6709700366,-3138.8820977385,2,0.48,0.24,1000,29
52,0.8134759337,1.6709700366,-5680.2006625598,2,0.48,0.24,1000,29
53,0.9538002458,1.6709700366,-5779.1859461812,2,0.48,0.24,1000,29
54,1.2584737649,1.6709700366,-5900.8810307265,2,0.48,0.24,1000,29
55,0.8436564336,1.6709700366,-5704.6717949964,2,0.48,0.24,1000,29
56,1.6942921015,1.6709700366,-5966.1304929299,2,0.48,0.24,1000,29
57,0.2830423971,1.6709700366,-4702.1002069773,2,0.48,0.24,1000,29
58,1.7272422808,1.6709700366,-5968.519122794,2,0.48,0.24,1000,29
59,2.176930863,1.6709700366,-5985.7227925508,2,0.48,0.24,1000,29
60,0.7824113567,1.6709700366,-5652.9077171506,2,0.48,0.24,1000,29
61,0.0873378208,1.6709700366,-3760.0462188474,2,0.48,0.24,1000,29
62,2.4440134547,1.6709700366,-5989.0053527981,2,0.48,0.24,1000,29
63,0.6474744754,1.6709700366,-5504.851493121,2,0.48,0.24,1000,29
64,1.1459328797,1.6709700366,-5866.9508113406,2,0.48,0.24,1000,29
65,2.4440125242,1.6709700366,-5989.0053527981,2,0.48,0.24,1000,29
66,0.7039559965,1.6709700366,-5573.2340183262,2,0.48,0.24,1000,29
67,46.7885732807,1.6709700366,-5991.4645471078,2,0.48,0.24,1000,29
68,0.8514455431,1.6709700366,-5710.6791514045,2,0.48,0.24,1000,29
69,2.7883427885,1.6709700366,-5990.6564283915,2,0.48,0.24,1000,29
70,2.482637781,1.6709700366,-5989.2918206286,2,0.48,0.24,1000,29
71,1.5959634077,1.6709700366,-5957.4951045792,2,0.48,0.24,1000,29
72,2.1769304092,1.6709700366,-5985.7227925509,2,0.48,0.24,1000,29
73,0.0651570377,1.6709700366,-3604.9534624882,2,0.48,0.24,1000,29
74,0.9004374299,1.6709700366,-5745.7729682482,2,0.48,0.24,1000,29
75,1.3472965027,1.6709700366,-5921.2144936515,2,0.48,0.24,1000,29
76,2.0678210796,1.6709700366,-5983.3855061557,2,0.48,0.24,1000,29
77,0.1390789549,1.6709700366,-4072.0020615713,2,0.48,0.24,1000,29
78,2.5682758038,1.6709700366,-5989.815152795,2,0.48,0.24,1000,29
79,2.4440134614,1.6709700366,-5989.0053527981,2,0.48,0.24,1000,29
80,0.8566951802,1.6709700366,-5714.6592176388,2,0.48,0.24,1000,29
81,1.7272429616,1.6709700366,-5968.519122794,2,0.48,0.24,1000,29
82,2.7252883887,1.6709700366,-5990.472436471,2,0.48,0.24,1000,29
83,36.0054100017,1.6709700366,-5991.4645471079,2,0.48,0.24,1000,29
84,0.7989377694,1.6709700366,-5667.7038610254,2,0.48,0.24,1000,29
85,0.9235688967,1.6709700366,-5760.8352360312,2,0.48,0.24,1000,29
86,1.7272422741,1.6709700366,-5968.519122794,2,0.48,0.24,1000,29
87,2.0291961921,1.6709700366,-5982.3543525456,2,0.48,0.24,1000,29
88,1.116734115,1.6709700366,-5856.3320829461,2,0.48,0.24,1000,29
89,0.5328134189,1.6709700366,-5330.5479021396,2,0.48,0.24,1000,29
90,2.5239255974,1.6709700366,-5989.5618337179,2,0.48,0.24,1000,29
91,0.1446682932,1.6709700366,-4102.2956736097,2,0.48,0.24,1000,29
92,1.2089864891,1.6709700366,-5887.2235715971,2,0.48,0.24,1000,29
93,2.2812734306,1.6709700366,-5987.3340745537,2,0.48,0.24,1000,29
94,0.7397267188,1.6709700366,-5611.5937834138,2,0.48,0.24,1000,29
95,0.8462415555,1.6709700366,-5706.6792002726,2,0.48,0.24,1000,29
96,2.0291961443,1.6709700366,-5982.3543525456,2,0.48,0.24,1000,29
97,2.3104716636,1.6709700366,-5987.6994711005,2,0.48,0.24,1000,29
98,1.3907267943,1.6709700366,-5929.4886793163,2,0.48,0.24,1000,29
99,2.3735252952,1.6709700366,-5988.3839738803,2,0.48,0.24,1000,29
100,0.238259033,1.6709700366,-4535.0887989413,2,0.48,0.24,1000,29
101,0.4148172502,1.6709700366,-5086.2374478631,2,0.48,0.24,1000,29
102,2.5682775964,1.6709700366,-5989.815152795,2,0.48,0.24,1000,29
103,1.4883654883,1.6709700366,-5944.8199413889,2,0.48,0.24,1000,29
104,0.3769818026,1.6709700366,-4989.9251819628,2,0.48,0.24,1000,29
105,1.7386417426,1.6709700366,-5969.2938075372,2,0.48,0.24,1000,29
106,2.341168054,1.6709700366,-5988.0495061779,2,0.48,0.24,1000,29
107,0.801336389,1.6709700366,-5669.7986196767,2,0.48,0.24,1000,29
108,2.2013608415,1.6709700366,-5986.1476890648,2,0.48,0.24,1000,29
109,2.4826368139,1.6709700366,-5989.2918206286,2,0.48,0.24,1000,29
110,2.2268317351,1.6709700366,-5986.55799174,2,0.48,0.24,1000,29
111,0.0082459372,1.6709700366,-3103.3815886974,2,0.48,0.24,1000,29
112,114.0968498466,1.6709700366,-5991.4645471074,2,0.48,0.24,1000,29
113,3.1401071679,1.6709700366,-5991.209306179,2,0.48,0.24,1000,29
114,1.1332439298,1.6709700366,-5862.438401971,2,0.48,0.24,1000,29
115,1.7865433761,1.6709700366,-5972.282401738,2,0.48,0.24,1000,29
116,2.6682507533,1.6709700366,-5990.2707132823,2,0.48,0.24,1000,29
117,2.616178941,1.6709700366,-5990.0515309536,2,0.48,0.24,1000,29
118,1.8120136111,1.6709700366,-5973.7092215271,2,0.48,0.24,1000,29
119,1.6333796511,1.6709700366,-5961.0705846738,2,0.48,0.24,1000,29
120,2.668250766,1.6709700366,-5990.2707132823,2,0.48,0.24,1000,29
121,0.6898266766,1.6709700366,-5557.0642490468,2,0.48,0.24,1000,29
122,0.2800173363,1.6709700366,-4691.4951205432,2,0.48,0.24,1000,29
123,2.7883429244,1.6709700366,-5990.6564283915,2,0.48,0.24,1000,29
124,3.2736512796,1.6709700366,-5991.30021799,2,0.48,0.24,1000,29
1,3.0279657683,1.67264168,-5991.0991533467,2,0.48,0.24,1000,3
2,0.8718541021,1.67264168,-5726.4792172557,2,0.48,0.24,1000,3
3,2.441570655,1.67264168,-5989.0053527981,2,0.48,0.24,1000,3
4,2.4053262041,1.67264168,-5988.7026622086,2,0.48,0.24,1000,3
5,0.1279264925,1.67264168,-4010.476779253,2,0.48,0.24,1000,3
6,2.3711531486,1.67264168,-5988.3839738803,2,0.48,0.24,1000,3
7,0.8005355311,1.67264168,-5669.7986196767,2,0.48,0.24,1000,3
8,1.1075389096,1.67264168,-5853.2408961265,2,0.48,0.24,1000,3
9,2.3388304693,1.67264168,-5988.0495061779,2,0.48,0.24,1000,3
10,2.3388325936,1.67264168,-5988.049506178,2,0.48,0.24,1000,3
11,0.8200591171,1.67264168,-5686.3841497069,2,0.48,0.24,1000,3
12,70.60307963,1.67264168,-5991.4645471078,2,0.48,0.24,1000,3
13,1.9088968354,1.67264168,-5978.3342462468,2,0.48,0.24,1000,3
14,0.8800252568,1.67264168,-5732.3210382893,2,0.48,0.24,1000,3
15,0.6772982227,1.67264168,-5543.0329353248,2,0.48,0.24,1000,3
16,1.9403700274,1.67264168,-5979.5464752089,2,0.48,0.24,1000,3
17,2.1287441594,1.67264168,-5984.8299293779,2,0.48,0.24,1000,3
18,1.4501880572,1.67264168,-5939.5368444858,2,0.48,0.24,1000,3
19,4.0991816388,1.67264168,-5991.4540866153,2,0.48,0.24,1000,3
20,0.3545671078,1.67264168,-4928.9734484305,2,0.48,0.24,1000,3
21,1.2572160422,1.67264168,-5900.8810307265,2,0.48,0.24,1000,3
22,1.6127658546,1.67264168,-5959.3026467245,2,0.48,0.24,1000,3
23,1.1075389471,1.67264168,-5853.2408961265,2,0.48,0.24,1000,3
24,0.2278009022,1.67264168,-4493.7176267544,2,0.48,0.24,1000,3
25,2.0087711779,1.67264168,-5981.8187739254,2,0.48,0.24,1000,3
26,0.4322886158,1.67264168,-5128.4680954012,2,0.48,0.24,1000,3
27,0.6991853629,1.67264168,-5568.6361806732,2,0.48,0.24,1000,3
28,0.0056912204,1.67264168,-3073.5863786454,2,0.48,0.24,1000,3
29,0.2929446929,1.67264168,-4737.1684785224,2,0.48,0.24,1000,3
30,1.0538488953,1.67264168,-5830.9101663395,2,0.48,0.24,1000,3
31,3.4423603192,1.67264168,-5991.3715531413,2,0.48,0.24,1000,3
32,1.2419507794,1.67264168,-5896.8581018766,2,0.48,0.24,1000,3
33,0.4601626679,1.67264168,-5190.3433201534,2,0.48,0.24,1000,3
34,1.7603525367,1.67264168,-5970.8103281952,2,0.48,0.24,1000,3
35,1.5677931339,1.67264168,-5954.7108290517,2,0.48,0.24,1000,3
36,2.338829099,1.67264168,-5988.0495061779,2,0.48,0.24,1000,3
37,1.3703556958,1.67264168,-5925.9906344794,2,0.48,0.24,1000,3
38,3.0279692345,1.67264168,-5991.0991533467,2,0.48,0.24,1000,3
39,2.3711536774,1.67264168,-5988.3839738803,2,0.48,0.24,1000,3
40,1.4501884198,1.67264168,-5939.5368444858,2,0.48,0.24,1000,3
41,1.5507097054,1.67264168,-5952.8068341409,2,0.48,0.24,1000,3
42,114.015244952,1.67264168,-5991.4645471072,2,0.48,0.24,1000,3
43,2.7855573837,1.67264168,-5990.6564283914,2,0.48,0.24,1000,3
44,2.7225668931,1.67264168,-5990.472436471,2,0.48,0.24,1000,3
45,1.772430949,1.67264168,-5971.5519704966,2,0.48,0.24,1000,3
46,0.6524235902,1.67264168,-5512.0945874757,2,0.48,0.24,1000,3
47,0.9436255282,1.67264168,-5773.7371395103,2,0.48,0.24,1000,3
48,1.5943685406,1.67264168,-5957.4951045793,2,0.48,0.24,1000,3
49,1.2781954957,1.67264168,-5906.1436425659,2,0.48,0.24,1000,3
50,1.0252037144,1.67264168,-5817.6209555381,2,0.48,0.24,1000,3
51,0.0133640372,1.67264168,-3159.4713218691,2,0.48,0.24,1000,3
52,0.8005356888,1.67264168,-5669.7986196767,2,0.48,0.24,1000,3
53,0.9436253917,1.67264168,-5773.7371395103,2,0.48,0.24,1000,3
54,1.1890934423,1.67264168,-5881.5657232806,2,0.48,0.24,1000,3
55,0.7565726786,1.67264168,-5629.1923699543,2,0.48,0.24,1000,3
56,1.5259678646,1.67264168,-5949.8804884906,2,0.48,0.24,1000,3
57,0.2868128097,1.67264168,-4716.1794335395,2,0.48,0.24,1000,3
58,1.5423485469,1.67264168,-5951.8406995752,2,0.48,0.24,1000,3
59,2.1287427044,1.67264168,-5984.8299293779,2,0.48,0.24,1000,3
60,0.7816293965,1.67264168,-5652.9077171506,2,0.48,0.24,1000,3
61,0.0872505312,1.67264168,-3760.0462188474,2,0.48,0.24,1000,3
62,2.2789916625,1.67264168,-5987.3340745538,2,0.48,0.24,1000,3
63,0.658072672,1.67264168,-5519.2990281895,2,0.48,0.24,1000,3
64,1.0762712972,1.67264168,-5840.6270580528,2,0.48,0.24,1000,3
65,2.371153519,1.67264168,-5988.3839738803,2,0.48,0.24,1000,3
66,0.6618685935,1.67264168,-5524.0804491819,2,0.48,0.24,1000,3
67,3.2703765174,1.67264168,-5991.30021799,2,0.48,0.24,1000,3
68,0.971728554,1.67264168,-5789.936362321,2,0.48,0.24,1000,3
69,3.0279662831,1.67264168,-5991.0991533467,2,0.48,0.24,1000,3
70,22.6701582039,1.67264168,-5991.4645471079,2,0.48,0.24,1000,3
71,1.7973449939,1.67264168,-5973.0015200731,2,0.48,0.24,1000,3
72,1.8233430166,1.67264168,-5974.4053999313,2,0.48,0.24,1000,3
73,0.0629904852,1.67264168,-3589.4098268065,2,0.48,0.24,1000,3
74,0.8250414296,1.67264168,-5690.4822562689,2,0.48,0.24,1000,3
75,1.4156199264,1.67264168,-5934.038268581,2,0.48,0.24,1000,3
76,2.6655843095,1.67264168,-5990.2707132823,2,0.48,0.24,1000,3
77,0.1550401389,1.67264168,-4157.7601845044,2,0.48,0.24,1000,3
78,2.5214037257,1.67264168,-5989.5618337178,2,0.48,0.24,1000,3
79,2.7855558444,1.67264168,-5990.6564283914,2,0.48,0.24,1000,3
80,0.8637929153,1.67264168,-5720.5918394978,2,0.48,0.24,1000,3
81,1.7369039609,1.67264168,-5969.2938075372,2,0.48,0.24,1000,3
82,2.9358074748,1.67264168,-5990.9700831001,2,0.48,0.24,1000,3
83,103.9245012421,1.67264168,-5991.4645471073,2,0.48,0.24,1000,3
84,0.8200591169,1.67264168,-5686.3841497069,2,0.48,0.24,1000,3
85,0.9226458307,1.67264168,-5760.8352360312,2,0.48,0.24,1000,3
86,1.7033705276,1.67264168,-5966.9373742676,2,0.48,0.24,1000,3
87,1.8645906765,1.67264168,-5976.4237007608,2,0.48,0.24,1000,3
88,1.1115646778,1.67264168,-5854.7896382412,2,0.48,0.24,1000,3
89,0.5415502034,1.67264168,-5346.6944386818,2,0.48,0.24,1000,3
90,2.8559730293,1.67264168,-5990.8224076483,2,0.48,0.24,1000,3
91,0.1405300117,1.67264168,-4080.6886306683,2,0.48,0.24,1000,3
92,1.2030521881,1.67264168,-5885.8193765673,2,0.48,0.24,1000,3
93,2.1070013521,1.67264168,-5984.3623067266,2,0.48,0.24,1000,3
94,0.7655631533,1.67264168,-5637.8812420491,2,0.48,0.24,1000,3
95,0.8453958191,1.67264168,-5706.6792002726,2,0.48,0.24,1000,3
96,2.7225652639,1.67264168,-5990.472436471,2,0.48,0.24,1000,3
97,2.3081630559,1.67264168,-5987.6994711004,2,0.48,0.24,1000,3
98,1.4223761643,1.67264168,-5935.1549007138,2,0.48,0.24,1000,3
99,2.1513068098,1.67264168,-5985.2834812272,2,0.48,0.24,1000,3
100,0.24178105,1.67264168,-4549.9925148054,2,0.48,0.24,1000,3
101,0.4574512706,1.67264168,-5184.5264500686,2,0.48,0.24,1000,3
102,3.0279652785,1.67264168,-5991.0991533467,2,0.48,0.24,1000,3
103,1.5591903505,1.67264168,-5953.7635664931,2,0.48,0.24,1000,3
104,0.370726397,1.67264168,-4974.027594052,2,0.48,0.24,1000,3
105,1.9567504661,1.67264168,-5980.1337697074,2,0.48,0.24,1000,3
106,2.2246054193,1.67264168,-5986.55799174,2,0.48,0.24,1000,3
107,0.8584785446,1.67264168,-5716.6417664274,2,0.48,0.24,1000,3
108,2.3711530648,1.67264168,-5988.3839738803,2,0.48,0.24,1000,3
109,2.8559735328,1.67264168,-5990.8224076483,2,0.48,0.24,1000,3
110,2.4053300973,1.67264168,-5988.7026622087,2,0.48,0.24,1000,3
111,0.0088758034,1.67264168,-3110.6177299986,2,0.48,0.24,1000,3
112,3.6847805397,1.67264168,-5991.4229632819,2,0.48,0.24,1000,3
113,2.6655840571,1.67264168,-5990.2707132823,2,0.48,0.24,1000,3
114,1.0501923573,1.67264168,-5829.2696840969,2,0.48,0.24,1000,3
115,1.9244270085,1.67264168,-5978.946590914,2,0.48,0.24,1000,3
116,2.3711533044,1.67264168,-5988.3839738803,2,0.48,0.24,1000,3
117,2.8559736905,1.67264168,-5990.8224076483,2,0.48,0.24,1000,3
118,1.5765211373,1.67264168,-5955.648553076,2,0.48,0.24,1000,3
119,1.6925979859,1.67264168,-5966.1304929299,2,0.48,0.24,1000,3
120,2.3711534669,1.67264168,-5988.3839738803,2,0.48,0.24,1000,3
121,0.7052964206,1.67264168,-5575.5262839402,2,0.48,0.24,1000,3
122,0.2777312628,1.67264168,-4684.4032355423,2,0.48,0.24,1000,3
123,2.5214030892,1.67264168,-5989.5618337179,2,0.48,0.24,1000,3
124,2.5214043888,1.67264168,-5989.5618337178,2,0.48,0.24,1000,3
1,2.4281186971,1.6819083939,-5989.0053527981,2,0.48,0.24,1000,30
2,0.9293950415,1.6819083939,-5768.2398101955,2,0.48,0.24,1000,30
3,2.9196307868,1.6819083939,-5990.9700831002,2,0.48,0.24,1000,30
4,2.599161483,1.6819083939,-5990.0515309536,2,0.48,0.24,1000,30
5,0.1241290076,1.6819083939,-3992.660597701,2,0.48,0.24,1000,30
6,2.2664369998,1.6819083939,-5987.3340745537,2,0.48,0.24,1000,30
7,0.7866495576,1.6819083939,-5661.3910496457,2,0.48,0.24,1000,30
8,0.992370469,1.6819083939,-5803.9599306422,2,0.48,0.24,1000,30
9,2.7702109951,1.6819083939,-5990.6564283915,2,0.48,0.24,1000,30
10,2.0745282209,1.6819083939,-5983.8807786124,2,0.48,0.24,1000,30
11,0.8155408849,1.6819083939,-5686.3841497069,2,0.48,0.24,1000,30
12,3.4208991713,1.6819083939,-5991.3715547373,2,0.48,0.24,1000,30
13,1.8403275922,1.6819083939,-5975.7627515224,2,0.48,0.24,1000,30
14,0.9354006318,1.6819083939,-5771.910068168,2,0.48,0.24,1000,30
15,0.6973520051,1.6819083939,-5570.9373151855,2,0.48,0.24,1000,30
16,2.4664905392,1.6819083939,-5989.2918206286,2,0.48,0.24,1000,30
17,1.8002291219,1.6819083939,-5973.7092215272,2,0.48,0.24,1000,30
18,1.4493187575,1.6819083939,-5940.6109205512,2,0.48,0.24,1000,30
19,2.9196306955,1.6819083939,-5990.9700831002,2,0.48,0.24,1000,30
20,0.3249545124,1.6819083939,-4846.5195322298,2,0.48,0.24,1000,30
21,1.4786861278,1.6819083939,-5944.8199413889,2,0.48,0.24,1000,30
22,1.7874421133,1.6819083939,-5973.001520073,2,0.48,0.24,1000,30
23,1.1217307214,1.6819083939,-5860.9213904256,2,0.48,0.24,1000,30
24,0.2682866223,1.6819083939,-4655.8600971316,2,0.48,0.24,1000,30
25,1.8403271122,1.6819083939,-5975.7627515224,2,0.48,0.24,1000,30
26,0.4158865114,1.6819083939,-5095.352973572,2,0.48,0.24,1000,30
27,0.6833616419,1.6819083939,-5554.7366524377,2,0.48,0.24,1000,30
28,0.0043972041,1.6819083939,-3058.0517049501,2,0.48,0.24,1000,30
29,0.2832136691,1.6819083939,-4709.1485008476,2,0.48,0.24,1000,30
30,1.0480427086,1.6819083939,-5830.9101663395,2,0.48,0.24,1000,30
31,9731.5447123876,1.6819083939,-5991.4645470977,2,0.48,0.24,1000,30
32,1.2011237989,1.6819083939,-5887.2235715972,2,0.48,0.24,1000,30
33,0.4509090415,1.6819083939,-5175.7711377596,2,0.48,0.24,1000,30
34,1.7749251351,1.6819083939,-5972.282401738,2,0.48,0.24,1000,30
35,1.5506001342,1.6819083939,-5953.7635664932,2,0.48,0.24,1000,30
36,2.5991657705,1.6819083939,-5990.0515309536,2,0.48,0.24,1000,30
37,1.3690313904,1.6819083939,-5927.1647311315,2,0.48,0.24,1000,30
38,3.1197859667,1.6819083939,-5991.209306186,2,0.48,0.24,1000,30
39,2.29544918,1.6819083939,-5987.6994711005,2,0.48,0.24,1000,30
40,1.5591551537,1.6819083939,-5954.7108290517,2,0.48,0.24,1000,30
41,1.6132431856,1.6819083939,-5960.1916042336,2,0.48,0.24,1000,30
42,130.4751187187,1.6819083939,-5991.4645471076,2,0.48,0.24,1000,30
43,2.0159992572,1.6819083939,-5982.3543525456,2,0.48,0.24,1000,30
44,3.6644818243,1.6819083939,-5991.4229632819,2,0.48,0.24,1000,30
45,1.8833264244,1.6819083939,-5977.7095676929,2,0.48,0.24,1000,30
46,0.6563314381,1.6819083939,-5521.6918959523,2,0.48,0.24,1000,30
47,0.9663745705,1.6819083939,-5789.9363623211,2,0.48,0.24,1000,30
48,1.9799547985,1.6819083939,-5981.2700563082,2,0.48,0.24,1000,30
49,1.2351080754,1.6819083939,-5896.8581018765,2,0.48,0.24,1000,30
50,1.0974597432,1.6819083939,-5851.6858804253,2,0.48,0.24,1000,30
51,0.0139307545,1.6819083939,-3166.2338188099,2,0.48,0.24,1000,30
52,0.7985174767,1.6819083939,-5671.8886073062,2,0.48,0.24,1000,30
53,1.0024194769,1.6819083939,-5809.125782417,2,0.48,0.24,1000,30
54,1.1917601506,1.6819083939,-5884.4083167228,2,0.48,0.24,1000,30
55,0.8563852815,1.6819083939,-5718.6193108039,2,0.48,0.24,1000,30
56,1.3445097526,1.6819083939,-5922.4204028049,2,0.48,0.24,1000,30
57,0.2752059749,1.6819083939,-4680.8507281559,2,0.48,0.24,1000,30
58,1.6624087056,1.6819083939,-5964.4851591618,2,0.48,0.24,1000,30
59,2.2664379312,1.6819083939,-5987.3340745537,2,0.48,0.24,1000,30
60,0.803331776,1.6819083939,-5676.0542326541,2,0.48,0.24,1000,30
61,0.0918609039,1.6819083939,-3793.811316996,2,0.48,0.24,1000,30
62,2.5515710534,1.6819083939,-5989.815152795,2,0.48,0.24,1000,30
63,0.6620211679,1.6819083939,-5528.8445917894,2,0.48,0.24,1000,30
64,1.130046557,1.6819083939,-5863.9489929882,2,0.48,0.24,1000,30
65,2.1627754677,1.6819083939,-5985.7227925509,2,0.48,0.24,1000,30
66,0.6893172801,1.6819083939,-5561.7062496149,2,0.48,0.24,1000,30
67,2.9196310739,1.6819083939,-5990.9700831001,2,0.48,0.24,1000,30
68,0.9663745312,1.6819083939,-5789.936362321,2,0.48,0.24,1000,30
69,2.4664899405,1.6819083939,-5989.2918206286,2,0.48,0.24,1000,30
70,2.6508986956,1.6819083939,-5990.2707132823,2,0.48,0.24,1000,30
71,1.8983794622,1.6819083939,-5978.3342462468,2,0.48,0.24,1000,30
72,1.9296794575,1.6819083939,-5979.5464752089,2,0.48,0.24,1000,30
73,0.0577954865,1.6819083939,-3552.7288720809,2,0.48,0.24,1000,30
74,0.9537906828,1.6819083939,-5782.7913277089,2,0.48,0.24,1000,30
75,1.3445096615,1.6819083939,-5922.4204028049,2,0.48,0.24,1000,30
76,2.4664905281,1.6819083939,-5989.2918206286,2,0.48,0.24,1000,30
