site,rate,t,lnL,num_taxa,time,model
7,0.7415461426,1.9004801156,-570447.078265585,2,0.6,JC_equalf
8,0.9665973812,1.9004801156,-584960.802942784,2,0.6,JC_equalf
9,2.2259347461,1.9004801156,-598960.867023412,2,0.6,JC_equalf
10,2.0220630273,1.9004801156,-598756.968741402,2,0.6,JC_equalf
1,2.8125598621,1.8991009128,-599125.261735939,2,0.6,JC_equalf
2,0.856642954,1.8991009128,-579043.321299009,2,0.6,JC_equalf
3,2.1011358473,1.8991009128,-598852.295623057,2,0.6,JC_equalf
4,2.0276858712,1.8991009128,-598762.761422397,2,0.6,JC_equalf
5,0.1146734274,1.8991009128,-402337.069793099,2,0.6,JC_equalf
6,2.207735032,1.8991009128,-598946.921567514,2,0.6,JC_equalf
7,0.7441760219,1.8991009128,-570631.823228814,2,0.6,JC_equalf
8,0.9795497057,1.8991009128,-585502.140699236,2,0.6,JC_equalf
9,2.1950463674,1.8991009128,-598937.456304609,2,0.6,JC_equalf
10,2.0079862735,1.8991009128,-598734.525803396,2,0.6,JC_equalf
1,2.852315024,1.8982012714,-599128.102940202,2,0.6,JC_equalf
2,0.8642361254,1.8982012714,-579490.289707511,2,0.6,JC_equalf
3,2.0940976994,1.8982012714,-598843.602998322,2,0.6,JC_equalf
4,2.0606334196,1.8982012714,-598804.608253755,2,0.6,JC_equalf
5,0.115189917,1.8982012714,-402633.145192819,2,0.6,JC_equalf
6,2.187554975,1.8982012714,-598930.848778587,2,0.6,JC_equalf
7,0.7368147354,1.8982012714,-569944.968035642,2,0.6,JC_equalf
8,0.9729002304,1.8982012714,-585190.395941113,2,0.6,JC_equalf
9,2.1971627626,1.8982012714,-598938.275559413,2,0.6,JC_equalf
10,2.0155115082,1.8982012714,-598744.160916727,2,0.6,JC_equalf
1,2.8071839544,1.913063717,-599126.439983459,2,0.64,JC_equalf
2,0.8634871148,1.913063717,-579856.833653084,2,0.64,JC_equalf
3,2.1503144868,1.913063717,-598914.202721464,2,0.64,JC_equalf
4,2.039698233,1.913063717,-598798.419105519,2,0.64,JC_equalf
5,0.1159889678,1.913063717,-403722.098171109,2,0.64,JC_equalf
6,2.2143283084,1.913063717,-598962.931248085,2,0.64,JC_equalf
7,0.7513309198,1.913063717,-571727.51256454,2,0.64,JC_equalf
8,0.9702127925,1.913063717,-585406.251232967,2,0.64,JC_equalf
9,2.261265391,1.913063717,-598992.126119147,2,0.64,JC_equalf
10,2.0228133729,1.913063717,-598776.361698936,2,0.64,JC_equalf
1,2.8482492738,1.9101588682,-599129.033548923,2,0.64,JC_equalf
2,0.8639098883,1.9101588682,-579802.620320787,2,0.64,JC_equalf
3,2.1573058554,1.9101588682,-598917.349479074,2,0.64,JC_equalf
4,2.0804018275,1.9101588682,-598842.954509091,2,0.64,JC_equalf
5,0.1156702701,1.9101588682,-403405.083299966,2,0.64,JC_equalf
6,2.1986157394,1.9101588682,-598949.588603492,2,0.64,JC_equalf
7,0.747164901,1.9101588682,-571271.14753103,2,0.64,JC_equalf
8,0.9726413834,1.9101588682,-585448.039284491,2,0.64,JC_equalf
9,2.2015629448,1.9101588682,-598951.710257767,2,0.64,JC_equalf
10,2.0092513482,1.9101588682,-598753.328435747,2,0.64,JC_equalf
1,2.8007523958,1.9055412945,-599125.077556822,2,0.64,JC_equalf
2,0.8610211678,1.9055412945,-579497.327811959,2,0.64,JC_equalf
3,2.1411918783,1.9055412945,-598898.764656941,2,0.64,JC_equalf
4,2.0294763307,1.9055412945,-598774.584867834,2,0.64,JC_equalf
5,0.1169229736,1.9055412945,-404025.58677773,2,0.64,JC_equalf
6,2.2024719953,1.9055412945,-598948.523783695,2,0.64,JC_equalf
7,0.7495284361,1.9055412945,-571318.891626625,2,0.64,JC_equalf
8,0.966045313,1.9055412945,-585051.551579389,2,0.64,JC_equalf
9,2.2043116885,1.9055412945,-598949.85439268,2,0.64,JC_equalf
10,1.9974595277,1.9055412945,-598728.920423769,2,0.64,JC_equalf
1,2.9088881423,1.9054493159,-599132.217990048,2,0.64,JC_equalf
2,0.860920254,1.9054493159,-579488.530041999,2,0.64,JC_equalf
3,2.0890825069,1.9054493159,-598846.835953014,2,0.64,JC_equalf
4,2.0808631621,1.9054493159,-598837.743844742,2,0.64,JC_equalf
5,0.1154396535,1.9054493159,-403074.498840569,2,0.64,JC_equalf
6,2.2347624891,1.9054493159,-598970.576474082,2,0.64,JC_equalf
7,0.7449302352,1.9054493159,-570916.150768806,2,0.64,JC_equalf
8,0.9750806454,1.9054493159,-585449.586109427,2,0.64,JC_equalf
9,2.2114683224,1.9054493159,-598954.87275269,2,0.64,JC_equalf
10,1.9847909351,1.9054493159,-598709.225169706,2,0.64,JC_equalf
1,2.7673742959,1.9062918538,-599122.319968915,2,0.64,JC_equalf
2,0.8643697665,1.9062918538,-579723.827707088,2,0.64,JC_equalf
3,2.0887504936,1.9062918538,-598847.480644448,2,0.64,JC_equalf
4,2.0488609832,1.9062918538,-598800.83198118,2,0.64,JC_equalf
5,0.1149415937,1.9062918538,-402787.693780636,2,0.64,JC_equalf
6,2.1889115192,1.9062918538,-598939.093326314,2,0.64,JC_equalf
7,0.7514261221,1.9062918538,-571507.596744605,2,0.64,JC_equalf
8,0.9672330036,1.9062918538,-585121.81558953,2,0.64,JC_equalf
9,2.2468158602,1.9062918538,-598978.811241551,2,0.64,JC_equalf
10,2.0379994227,1.9062918538,-598786.941758677,2,0.64,JC_equalf
1,2.7544990519,1.9078083397,-599121.331427298,2,0.64,JC_equalf
2,0.8599694576,1.9078083397,-579495.568369493,2,0.64,JC_equalf
3,2.1702618188,1.9078083397,-598925.830866024,2,0.64,JC_equalf
4,2.0363798341,1.9078083397,-598786.941758677,2,0.64,JC_equalf
5,0.1178192105,1.9078083397,-404684.277404678,2,0.64,JC_equalf
6,2.2162480469,1.9078083397,-598960.090176844,2,0.64,JC_equalf
7,0.7488909318,1.9078083397,-571340.764741838,2,0.64,JC_equalf
8,0.9674417119,1.9078083397,-585165.471628298,2,0.64,JC_equalf
9,2.1868146328,1.9078083397,-598938.82090271,2,0.64,JC_equalf
10,1.993599007,1.9078083397,-598726.668731696,2,0.64,JC_equalf
1,2.6661955643,1.9084541488,-599111.572085039,2,0.64,JC_equalf
2,0.8658318387,1.9084541488,-579872.562910516,2,0.64,JC_equalf
3,2.095932496,1.9084541488,-598857.709423166,2,0.64,JC_equalf
4,2.0732435789,1.9084541488,-598832.822169409,2,0.64,JC_equalf
5,0.1172892588,1.9084541488,-404372.679035233,2,0.64,JC_equalf
6,2.1555080782,1.9084541488,-598914.202721464,2,0.64,JC_equalf
7,0.7495591625,1.9084541488,-571420.252471972,2,0.64,JC_equalf
8,0.9736514635,1.9084541488,-585454.22620666,2,0.64,JC_equalf
9,2.1650415288,1.9084541488,-598922.173711918,2,0.64,JC_equalf
10,2.0266424682,1.9084541488,-598774.940541883,2,0.64,JC_equalf
1,2.7044637437,1.9082698356,-599116.209885369,2,0.64,JC_equalf
2,0.864966077,1.9082698356,-579814.866751411,2,0.64,JC_equalf
3,2.0958342256,1.9082698356,-598857.392236011,2,0.64,JC_equalf
4,2.0665673059,1.9082698356,-598824.873844542,2,0.64,JC_equalf
5,0.1147812458,1.9082698356,-402761.205464401,2,0.64,JC_equalf
6,2.2059658695,1.9082698356,-598953.294505232,2,0.64,JC_equalf
7,0.7506703731,1.9082698356,-571509.580718066,2,0.64,JC_equalf
8,0.9734979815,1.9082698356,-585443.398432132,2,0.64,JC_equalf
9,2.2545764756,1.9082698356,-598984.927132497,2,0.64,JC_equalf
10,2.0107287654,1.9082698356,-598752.598541787,2,0.64,JC_equalf
1,2.7516016483,1.9120234374,-599121.630012873,2,0.64,JC_equalf
2,0.8649344292,1.9120234374,-579916.231436335,2,0.64,JC_equalf
3,2.1066507894,1.9120234374,-598872.746911055,2,0.64,JC_equalf
4,2.053497408,1.9120234374,-598814.135535475,2,0.64,JC_equalf
5,0.1169739511,1.9120234374,-404311.198553419,2,0.64,JC_equalf
6,2.2384873234,1.9120234374,-598977.82287946,2,0.64,JC_equalf
7,0.7470103501,1.9120234374,-571320.880340915,2,0.64,JC_equalf
8,0.9793715386,1.9120234374,-585780.688290572,2,0.64,JC_equalf
9,2.1979415556,1.9120234374,-598950.65076203,2,0.64,JC_equalf
10,1.9976681349,1.9120234374,-598739.356197782,2,0.64,JC_equalf
1,2.7261369565,1.9096186809,-599118.775912441,2,0.64,JC_equalf
2,0.866600151,1.9096186809,-579951.140984074,2,0.64,JC_equalf
3,2.0877784236,1.9096186809,-598850.373912923,2,0.64,JC_equalf
4,2.0619877071,1.9096186809,-598821.200639017,2,0.64,JC_equalf
5,0.1162808179,1.9096186809,-403774.901081692,2,0.64,JC_equalf
6,2.2361549901,1.9096186809,-598974.59203342,2,0.64,JC_equalf
7,0.7518516936,1.9096186809,-571656.256048591,2,0.64,JC_equalf
8,0.9666291675,1.9096186809,-585170.1461559,2,0.64,JC_equalf
9,2.2070121826,1.9096186809,-598955.135210232,2,0.64,JC_equalf
10,2.0165174747,1.9096186809,-598762.761422397,2,0.64,JC_equalf
1,2.9860962419,1.9118807155,-599136.211442689,2,0.64,JC_equalf
2,0.8633325626,1.9118807155,-579814.86675141,2,0.64,JC_equalf
3,2.0967051411,1.9118807155,-598862.448127325,2,0.64,JC_equalf
4,2.088283472,1.9118807155,-598853.57358905,2,0.64,JC_equalf
5,0.1165558939,1.9118807155,-404038.774903385,2,0.64,JC_equalf
6,2.2237538945,1.9118807155,-598968.298780952,2,0.64,JC_equalf
7,0.7506845429,1.9118807155,-571632.489462629,2,0.64,JC_equalf
8,0.9674421123,1.9118807155,-585257.300682058,2,0.64,JC_equalf
9,2.2354818071,1.9118807155,-598975.838043567,2,0.64,JC_equalf
10,1.9871349382,1.9118807155,-598723.280985177,2,0.64,JC_equalf
1,2.7506218247,1.906851249,-599120.829934472,2,0.64,JC_equalf
2,0.8617127543,1.906851249,-579576.444981104,2,0.64,JC_equalf
3,2.105283818,1.906851249,-598865.587340517,2,0.64,JC_equalf
4,2.0761416348,1.906851249,-598834.138082471,2,0.64,JC_equalf
5,0.1179682051,1.906851249,-404741.295298359,2,0.64,JC_equalf
6,2.1915034155,1.906851249,-598941.537693162,2,0.64,JC_equalf
7,0.7505586929,1.906851249,-571452.025209755,2,0.64,JC_equalf
8,0.9669843292,1.906851249,-585123.375576878,2,0.64,JC_equalf
9,2.1486128978,1.906851249,-598906.686437533,2,0.64,JC_equalf
10,2.002080739,1.906851249,-598737.872655228,2,0.64,JC_equalf
1,2.763540411,1.9067096782,-599122.025429982,2,0.64,JC_equalf
2,0.8643814429,1.9067096782,-579736.091785048,2,0.64,JC_equalf
3,2.1119021653,1.9067096782,-598872.12769896,2,0.64,JC_equalf
4,2.0625911346,1.9067096782,-598818.181186713,2,0.64,JC_equalf
5,0.1174725358,1.9067096782,-404420.976212377,2,0.64,JC_equalf
6,2.17185933,1.9067096782,-598926.111036413,2,0.64,JC_equalf
7,0.7510302757,1.9067096782,-571487.754262617,2,0.64,JC_equalf
8,0.9716476012,1.9067096782,-585327.19325289,2,0.64,JC_equalf
9,2.1591707101,1.9067096782,-598915.635517234,2,0.64,JC_equalf
10,1.9665477882,1.9067096782,-598681.677560014,2,0.64,JC_equalf
1,2.9527219155,1.9146696146,-599135.019791052,2,0.64,JC_equalf
2,0.8612450342,1.9146696146,-579764.113659898,2,0.64,JC_equalf
3,2.1296849407,1.9146696146,-598897.580999695,2,0.64,JC_equalf
4,2.0816782876,1.9146696146,-598849.732073937,2,0.64,JC_equalf
5,0.1160427333,1.9146696146,-403818.896335474,2,0.64,JC_equalf
6,2.1945365963,1.9146696146,-598950.385471974,2,0.64,JC_equalf
7,0.7567996122,1.9146696146,-572244.143301102,2,0.64,JC_equalf
8,0.9720441969,1.9146696146,-585522.215856839,2,0.64,JC_equalf
9,2.1673431161,1.9146696146,-598929.738293186,2,0.64,JC_equalf
10,2.0219075308,1.9146696146,-598777.425950046,2,0.64,JC_equalf
1,2.8697983067,1.9087379488,-599130.264459317,2,0.64,JC_equalf
2,0.8611462763,1.9087379488,-579594.011223672,2,0.64,JC_equalf
3,2.1366285889,1.9087379488,-598897.877157053,2,0.64,JC_equalf
4,2.0601181445,1.9087379488,-598817.844909291,2,0.64,JC_equalf
5,0.1163207159,1.9087379488,-403766.101248674,2,0.64,JC_equalf
6,2.1562006616,1.9087379488,-598915.062889019,2,0.64,JC_equalf
7,0.7500936853,1.9087379488,-571475.846376016,2,0.64,JC_equalf
8,0.9740374028,1.9087379488,-585477.418195226,2,0.64,JC_equalf
9,2.2281909471,1.9087379488,-598968.806112204,2,0.64,JC_equalf
10,1.986235862,1.9087379488,-598716.848531498,2,0.64,JC_equalf
1,2.7642434617,1.9114394242,-599122.709987261,2,0.64,JC_equalf
2,0.8725027777,1.9114394242,-580354.445413774,2,0.64,JC_equalf
3,2.106059067,1.9114394242,-598871.507846444,2,0.64,JC_equalf
4,2.0532874653,1.9114394242,-598813.120605956,2,0.64,JC_equalf
5,0.1156133897,1.9114394242,-403418.299016861,2,0.64,JC_equalf
6,2.176976867,1.9114394242,-598934.439650858,2,0.64,JC_equalf
7,0.7509503079,1.9114394242,-571640.412458465,2,0.64,JC_equalf
8,0.9699108669,1.9114394242,-585356.665315775,2,0.64,JC_equalf
9,2.2273700307,1.9114394242,-598970.324069965,2,0.64,JC_equalf
10,2.0158931889,1.9114394242,-598764.563595816,2,0.64,JC_equalf
1,2.6818450459,1.9056828618,-599113.077221266,2,0.64,JC_equalf
2,0.858370458,1.9056828618,-579336.990396577,2,0.64,JC_equalf
3,2.1420143647,1.9056828618,-598899.650698066,2,0.64,JC_equalf
4,2.0578147044,1.9056828618,-598811.086530853,2,0.64,JC_equalf
5,0.1174252777,1.9056828618,-404350.723179545,2,0.64,JC_equalf
6,2.1878219676,1.9056828618,-598937.729554827,2,0.64,JC_equalf
7,0.7479312092,1.9056828618,-571185.534265214,2,0.64,JC_equalf
8,0.9673328604,1.9056828618,-585112.45435449,2,0.64,JC_equalf
9,2.2089596292,1.9056828618,-598953.294505234,2,0.64,JC_equalf
10,2.0227645353,1.9056828618,-598765.643060357,2,0.64,JC_equalf
1,2.9220209416,1.9081062882,-599133.112046495,2,0.64,JC_equalf
2,0.8647242173,1.9081062882,-579795.621127177,2,0.64,JC_equalf
3,2.1241476764,1.9081062882,-598885.6021125,2,0.64,JC_equalf
4,2.0588345177,1.9081062882,-598815.486587446,2,0.64,JC_equalf
5,0.1157671822,1.9081062882,-403387.461428229,2,0.64,JC_equalf
6,2.1626940245,1.9081062882,-598919.909380067,2,0.64,JC_equalf
7,0.7500417229,1.9081062882,-571450.039788032,2,0.64,JC_equalf
8,0.9683747681,1.9081062882,-585213.747945671,2,0.64,JC_equalf
9,2.2442793184,1.9081062882,-598978.564404656,2,0.64,JC_equalf
10,1.9918050771,1.9081062882,-598724.411594431,2,0.64,JC_equalf
1,2.7611631589,1.9090931413,-599122.123802434,2,0.64,JC_equalf
2,0.8687173397,1.9090931413,-580064.441694844,2,0.64,JC_equalf
3,2.1388415432,1.9090931413,-598900.240581419,2,0.64,JC_equalf
4,2.0385094413,1.9090931413,-598791.483275642,2,0.64,JC_equalf
5,0.1153498631,1.9090931413,-403158.28176844,2,0.64,JC_equalf
6,2.1494176147,1.9090931413,-598909.590354327,2,0.64,JC_equalf
7,0.7474903835,1.9090931413,-571263.187391216,2,0.64,JC_equalf
8,0.9689950157,1.9090931413,-585263.518494171,2,0.64,JC_equalf
9,2.2618141998,1.9090931413,-598989.743474492,2,0.64,JC_equalf
10,2.0530262866,1.9090931413,-598809.72735959,2,0.64,JC_equalf
1,2.7996014964,1.9071065248,-599125.169743311,2,0.64,JC_equalf
2,0.8650912398,1.9071065248,-579790.371143455,2,0.64,JC_equalf
3,2.170713807,1.9071065248,-598925.550531376,2,0.64,JC_equalf
4,2.0724049262,1.9071065248,-598830.182788317,2,0.64,JC_equalf
5,0.1139999397,1.9071065248,-402213.248960272,2,0.64,JC_equalf
6,2.1297300829,1.9071065248,-598889.824115039,2,0.64,JC_equalf
7,0.7525406002,1.9071065248,-571630.508588605,2,0.64,JC_equalf
8,0.9684622285,1.9071065248,-585195.067467869,2,0.64,JC_equalf
9,2.2235397123,1.9071065248,-598964.472379409,2,0.64,JC_equalf
10,2.024129084,1.9071065248,-598769.58928361,2,0.64,JC_equalf
1,2.788785743,1.9105928098,-599124.706872914,2,0.64,JC_equalf
2,0.8657548861,1.9105928098,-579926.706660197,2,0.64,JC_equalf
3,2.1258442099,1.9105928098,-598889.824115039,2,0.64,JC_equalf
4,2.0361002814,1.9105928098,-598790.437554494,2,0.64,JC_equalf
5,0.116593156,1.9105928098,-404012.398066667,2,0.64,JC_equalf
6,2.1988513656,1.9105928098,-598950.120015515,2,0.64,JC_equalf
7,0.747569663,1.9105928098,-571320.880340918,2,0.64,JC_equalf
8,0.9744730728,1.9105928098,-585537.651036321,2,0.64,JC_equalf
9,2.2018022475,1.9105928098,-598952.2390066,2,0.64,JC_equalf
10,2.0254292795,1.9105928098,-598776.361698936,2,0.64,JC_equalf
1,2.7645904466,1.9074681657,-599122.221982089,2,0.64,JC_equalf
2,0.8645824689,1.9074681657,-579769.36616512,2,0.64,JC_equalf
3,2.1519176863,1.9074681657,-598910.169183225,2,0.64,JC_equalf
4,2.0316648686,1.9074681657,-598780.257173871,2,0.64,JC_equalf
5,0.117377549,1.9074681657,-404390.242552667,2,0.64,JC_equalf
6,2.1998807221,1.9074681657,-598948.257163106,2,0.64,JC_equalf
7,0.742319455,1.9074681657,-570756.08912126,2,0.64,JC_equalf
8,0.9693293302,1.9074681657,-585241.751767725,2,0.64,JC_equalf
9,2.1958630252,1.9074681657,-598945.313372167,2,0.64,JC_equalf
10,2.0440451752,1.9074681657,-598796.344870467,2,0.64,JC_equalf
1,2.8680776223,1.9055199356,-599129.859046622,2,0.64,JC_equalf
2,0.8650357381,1.9055199356,-579743.098597823,2,0.64,JC_equalf
3,2.1279869179,1.9055199356,-598886.509487393,2,0.64,JC_equalf
4,2.0458624276,1.9055199356,-598795.998621484,2,0.64,JC_equalf
5,0.1165792267,1.9055199356,-403805.698443734,2,0.64,JC_equalf
6,2.204705197,1.9055199356,-598950.120015515,2,0.64,JC_equalf
7,0.7433061575,1.9055199356,-570776.114178479,2,0.64,JC_equalf
8,0.9667178583,1.9055199356,-585081.234012418,2,0.64,JC_equalf
9,2.1521122933,1.9055199356,-598908.430741518,2,0.64,JC_equalf
10,2.0574328043,1.9055199356,-598810.407257229,2,0.64,JC_equalf
1,2.6693226417,1.9081417642,-599111.922270886,2,0.64,JC_equalf
2,0.8630735038,1.9081417642,-579695.785229556,2,0.64,JC_equalf
3,2.1121764738,1.9081417642,-598873.983413276,2,0.64,JC_equalf
4,2.054605909,1.9081417642,-598810.407257229,2,0.64,JC_equalf
5,0.1153042604,1.9081417642,-403092.139319666,2,0.64,JC_equalf
6,2.1947247126,1.9081417642,-598945.044758666,2,0.64,JC_equalf
7,0.7547340263,1.9081417642,-571852.055261338,2,0.64,JC_equalf
8,0.9737755115,1.9081417642,-585452.679570514,2,0.64,JC_equalf
9,2.2068571236,1.9081417642,-598953.821254645,2,0.64,JC_equalf
10,2.0052641507,1.9081417642,-598744.529445761,2,0.64,JC_equalf
1,2.835338587,1.9087308492,-599128.01716889,2,0.64,JC_equalf
2,0.8636379414,1.9087308492,-579746.601668228,2,0.64,JC_equalf
3,2.1269581325,1.9087308492,-598888.922061264,2,0.64,JC_equalf
4,2.0056587269,1.9087308492,-598746.002039671,2,0.64,JC_equalf
5,0.1165415415,1.9087308492,-403906.867294933,2,0.64,JC_equalf
6,2.1818378113,1.9087308492,-598935.81333386,2,0.64,JC_equalf
7,0.7537101094,1.9087308492,-571784.866448908,2,0.64,JC_equalf
8,0.9678829583,1.9087308492,-585205.965507963,2,0.64,JC_equalf
9,2.1940465132,1.9087308492,-598945.044758665,2,0.64,JC_equalf
10,2.0313851917,1.9087308492,-598781.669085619,2,0.64,JC_equalf
1,2.8746965342,1.9107847129,-599130.744490838,2,0.64,JC_equalf
2,0.8648045682,1.9107847129,-579874.310325196,2,0.64,JC_equalf
3,2.1485163669,1.9107847129,-598910.458353217,2,0.64,JC_equalf
4,2.0445911789,1.9107847129,-598801.519975771,2,0.64,JC_equalf
5,0.1161754543,1.9107847129,-403752.901010133,2,0.64,JC_equalf
6,2.1600041567,1.9107847129,-598920.192994981,2,0.64,JC_equalf
7,0.7474714761,1.9107847129,-571318.891626626,2,0.64,JC_equalf
8,0.976613159,1.9107847129,-585634.747551,2,0.64,JC_equalf
9,2.2204080036,1.9107847129,-598965.240681248,2,0.64,JC_equalf
10,2.0098744726,1.9107847129,-598755.150498359,2,0.64,JC_equalf
1,2.7065764005,1.9067803898,-599116.20988537,2,0.64,JC_equalf
2,0.8619732185,1.9067803898,-579590.498421959,2,0.64,JC_equalf
3,2.1112049772,1.9067803898,-598871.507846444,2,0.64,JC_equalf
4,2.0759299803,1.9067803898,-598833.809340415,2,0.64,JC_equalf
5,0.114369479,1.9067803898,-402438.741008338,2,0.64,JC_equalf
6,2.2170644968,1.9067803898,-598959.830893358,2,0.64,JC_equalf
7,0.7512567226,1.9067803898,-571509.580718068,2,0.64,JC_equalf
8,0.9724571316,1.9067803898,-585364.417355333,2,0.64,JC_equalf
9,2.1905046199,1.9067803898,-598940.724393833,2,0.64,JC_equalf
10,2.0431499743,1.9067803898,-598794.265050075,2,0.64,JC_equalf
1,2.7149562522,1.9070284189,-599117.185057399,2,0.64,JC_equalf
2,0.8645525342,1.9070284189,-579755.358364185,2,0.64,JC_equalf
3,2.1574572834,1.9070284189,-598914.489607317,2,0.64,JC_equalf
4,2.0497177289,1.9070284189,-598802.894099269,2,0.64,JC_equalf
5,0.1163767848,1.9070284189,-403735.299779145,2,0.64,JC_equalf
6,2.1753276656,1.9070284189,-598929.182062861,2,0.64,JC_equalf
7,0.7532674169,1.9070284189,-571689.913043493,2,0.64,JC_equalf
8,0.9668945116,1.9070284189,-585123.37557688,2,0.64,JC_equalf
9,2.205546242,1.9070284189,-598951.974715456,2,0.64,JC_equalf
10,1.9723549974,1.9070284189,-598691.8529414,2,0.64,JC_equalf
1,2.838357929,1.9042188123,-599127.758685461,2,0.64,JC_equalf
2,0.8647367665,1.9042188123,-579688.772371788,2,0.64,JC_equalf
3,2.1677945857,1.9042188123,-598920.476446104,2,0.64,JC_equalf
4,2.0543978467,1.9042188123,-598804.950617792,2,0.64,JC_equalf
5,0.1151768503,1.9042188123,-402858.317712251,2,0.64,JC_equalf
6,2.1586142931,1.9042188123,-598912.765843115,2,0.64,JC_equalf
7,0.7487822584,1.9042188123,-571209.435601579,2,0.64,JC_equalf
8,0.9683908666,1.9042188123,-585126.495364278,2,0.64,JC_equalf
9,2.1681384176,1.9042188123,-598920.759733412,2,0.64,JC_equalf
10,2.0035925471,1.9042188123,-598736.014810639,2,0.64,JC_equalf
1,2.7050738227,1.907163089,-599116.100577841,2,0.64,JC_equalf
2,0.8665621925,1.907163089,-579881.299422654,2,0.64,JC_equalf
3,2.1006763804,1.907163089,-598861.187977059,2,0.64,JC_equalf
4,2.0349242327,1.907163089,-598784.133990507,2,0.64,JC_equalf
5,0.1160103239,1.907163089,-403506.388755222,2,0.64,JC_equalf
6,2.2612122754,1.907163089,-598988.065491256,2,0.64,JC_equalf
7,0.7488910594,1.907163089,-571318.891626625,2,0.64,JC_equalf
8,0.9702917282,1.907163089,-585277.504906557,2,0.64,JC_equalf
9,2.1658199562,1.907163089,-598921.608612218,2,0.64,JC_equalf
10,2.0251182529,1.907163089,-598771.019667618,2,0.64,JC_equalf
1,2.8826262338,1.9154267482,-599131.606211275,2,0.68,JC_equalf
2,0.8669426213,1.9154267482,-580130.568866126,2,0.68,JC_equalf
3,2.1141350385,1.9154267482,-598883.783013936,2,0.68,JC_equalf
4,2.0546095257,1.9154267482,-598819.860226083,2,0.68,JC_equalf
5,0.117006673,1.9154267482,-404464.875931876,2,0.68,JC_equalf
6,2.1689317897,1.9154267482,-598931.679913551,2,0.68,JC_equalf
7,0.7624558222,1.9154267482,-572739.745349095,2,0.68,JC_equalf
8,0.9597106575,1.9154267482,-584990.554008022,2,0.68,JC_equalf
9,2.2238995802,1.9154267482,-598971.080777373,2,0.68,JC_equalf
10,2.0042360171,1.9154267482,-598754.057718979,2,0.68,JC_equalf
1,2.6764622501,1.9180892104,-599114.550242944,2,0.68,JC_equalf
2,0.8714593751,1.9180892104,-580472.079008445,2,0.68,JC_equalf
3,2.1188120252,1.9180892104,-598891.024593644,2,0.68,JC_equalf
4,2.0387192669,1.9180892104,-598803.923058757,2,0.68,JC_equalf
5,0.116315769,1.9180892104,-404126.680785864,2,0.68,JC_equalf
6,2.2021154834,1.9180892104,-598958.531967289,2,0.68,JC_equalf
7,0.7594625157,1.9180892104,-572579.469788172,2,0.68,JC_equalf
8,0.9678815624,1.9180892104,-585415.541428571,2,0.68,JC_equalf
9,2.2039928561,1.9180892104,-598959.830893358,2,0.68,JC_equalf
